Trial,MSE,MAE,R2,Convolutions,Units,Dropout,Learning_Rate,Weight_Decay,Epochs,Activation,Optimizer,Patience
874,2.0084497928619385,1.2309852838516235,-1.3378410339355469,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,relu,adam,20
875,5.9210205078125,2.2687084674835205,-5.892083644866943,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,relu,adam,20
876,5.129330158233643,2.1332390308380127,-4.970553874969482,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,relu,adam,20
877,0.6082695722579956,0.6059637665748596,0.29197263717651367,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,relu,adam,20
878,0.6438555717468262,0.6390031576156616,0.25055038928985596,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,relu,adam,20
879,3.000478982925415,1.4948426485061646,-2.492565631866455,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,relu,adam,20
880,0.9278548955917358,0.7981786727905273,-0.0800255537033081,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,relu,adam,20
881,4.86342716217041,2.026339054107666,-4.661042213439941,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,relu,adam,20
882,5.1546430587768555,2.100557565689087,-5.000018119812012,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,relu,adam,20
883,0.6986852884292603,0.6638450622558594,0.18672841787338257,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,relu,sgd,20
884,0.6522002220153809,0.6623252630233765,0.2408372163772583,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,relu,sgd,20
885,0.8878616094589233,0.7789992690086365,-0.03347325325012207,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,relu,sgd,20
886,0.598819375038147,0.6147269606590271,0.30297261476516724,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,relu,sgd,20
887,0.7624212503433228,0.7220292687416077,0.11253958940505981,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,relu,sgd,20
888,0.38360172510147095,0.49749675393104553,0.5534865856170654,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,relu,sgd,20
889,0.7188805937767029,0.6460596919059753,0.1632210612297058,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,relu,sgd,20
890,0.7803982496261597,0.7318665385246277,0.09161436557769775,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,relu,sgd,20
891,0.642179548740387,0.6178666353225708,0.25250130891799927,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,relu,sgd,20
892,0.5494223833084106,0.5717251896858215,0.36047089099884033,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,relu,sgd,20
893,0.7141467332839966,0.6858097910881042,0.16873127222061157,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,relu,sgd,20
894,0.6121405363082886,0.6148988008499146,0.287466824054718,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,relu,sgd,20
895,0.7347295880317688,0.7178620100021362,0.14477282762527466,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,relu,sgd,20
896,0.9732486605644226,0.7885746359825134,-0.1328641176223755,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,relu,sgd,20
897,0.5975855588912964,0.5911092758178711,0.30440884828567505,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,relu,sgd,20
898,0.6873354911804199,0.6701663732528687,0.19993966817855835,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,relu,sgd,20
899,1.1827179193496704,0.8854392766952515,-0.376686692237854,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,relu,sgd,20
900,0.377741277217865,0.4807874262332916,0.5603081583976746,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,relu,sgd,20
901,0.9430556893348694,0.7860597372055054,-0.09771931171417236,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,relu,adamw,20
902,0.7601311802864075,0.7143160700798035,0.11520528793334961,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,relu,adamw,20
903,0.665650486946106,0.6761704683303833,0.22518104314804077,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,relu,adamw,20
904,0.7613689303398132,0.7601476907730103,0.11376452445983887,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,relu,adamw,20
905,5.4349589347839355,2.1622307300567627,-5.3263068199157715,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,relu,adamw,20
906,5.723280906677246,2.217130184173584,-5.661913871765137,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,relu,adamw,20
907,0.5380115509033203,0.6507550477981567,0.3737531304359436,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,relu,adamw,20
908,0.4961186349391937,0.630362331867218,0.4225165843963623,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,relu,adamw,20
909,0.5778560042381287,0.5774332880973816,0.32737410068511963,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,relu,adamw,20
910,2.6302297115325928,1.4904009103775024,-2.061594247817993,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,relu,adamw,20
911,7.424655437469482,2.6094086170196533,-7.6423187255859375,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,relu,adamw,20
912,6.804614543914795,2.4971065521240234,-6.920589447021484,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,relu,adamw,20
913,0.46642813086509705,0.5457735061645508,0.45707637071609497,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,relu,adamw,20
914,0.6660734415054321,0.6534439921379089,0.22468870878219604,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,relu,adamw,20
915,0.5052571892738342,0.5551942586898804,0.411879301071167,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,relu,adamw,20
916,1.8968881368637085,1.1771175861358643,-1.2079830169677734,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,relu,adamw,20
917,4.6531805992126465,2.014702796936035,-4.416314601898193,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,relu,adamw,20
918,5.3386945724487305,2.17936110496521,-5.214254379272461,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,relu,adamw,20
919,1.2754333019256592,0.8930226564407349,-0.4846076965332031,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,relu,rmsprop,20
920,0.6209610104560852,0.6760634183883667,0.27719974517822266,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,relu,rmsprop,20
921,0.45640018582344055,0.5684925317764282,0.4687489867210388,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,relu,rmsprop,20
922,0.7303345799446106,0.7517014145851135,0.14988863468170166,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,relu,rmsprop,20
923,0.6293956637382507,0.6173719167709351,0.2673817276954651,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,relu,rmsprop,20
924,0.4736926257610321,0.561263918876648,0.4486205577850342,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,relu,rmsprop,20
925,0.6854971647262573,0.7222387194633484,0.20207947492599487,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,relu,rmsprop,20
926,0.7648441195487976,0.6924697160720825,0.10971939563751221,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,relu,rmsprop,20
927,0.7709073424339294,0.6715697646141052,0.10266178846359253,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,relu,rmsprop,20
928,0.7353479266166687,0.7114647626876831,0.14405304193496704,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,relu,rmsprop,20
929,0.5482215881347656,0.6093581318855286,0.36186861991882324,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,relu,rmsprop,20
930,0.5637733340263367,0.6453561186790466,0.34376633167266846,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,relu,rmsprop,20
931,0.8011472821235657,0.7305889129638672,0.06746244430541992,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,relu,rmsprop,20
932,0.8309403657913208,0.7352049946784973,0.03278321027755737,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,relu,rmsprop,20
933,0.661493182182312,0.6464184522628784,0.23002022504806519,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,relu,rmsprop,20
934,1.069181203842163,0.859245240688324,-0.2445298433303833,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,relu,rmsprop,20
935,0.5315340161323547,0.6173535585403442,0.38129299879074097,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,relu,rmsprop,20
936,0.576877236366272,0.5898773074150085,0.32851332426071167,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,relu,rmsprop,20
937,0.6761765480041504,0.7190155982971191,0.21292871236801147,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,leaky_relu,adam,20
938,0.6053633689880371,0.6378344893455505,0.2953554391860962,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,leaky_relu,adam,20
939,4.047865867614746,1.8459804058074951,-3.711726665496826,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,leaky_relu,adam,20
940,1.89328932762146,1.2096002101898193,-1.2037937641143799,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,leaky_relu,adam,20
941,7.926596641540527,2.6813549995422363,-8.226579666137695,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,leaky_relu,adam,20
942,5.30373477935791,2.1614177227020264,-5.1735615730285645,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,leaky_relu,adam,20
943,0.6373355984687805,0.62211674451828,0.2581396698951721,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,leaky_relu,adam,20
944,0.7477278113365173,0.6734439134597778,0.12964284420013428,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,leaky_relu,adam,20
945,0.8605168461799622,0.7354220151901245,-0.0016438961029052734,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,leaky_relu,adam,20
946,1.6241366863250732,1.0706983804702759,-0.8904993534088135,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,leaky_relu,adam,20
947,4.769252777099609,2.031646490097046,-4.551423072814941,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,leaky_relu,adam,20
948,6.034542560577393,2.326488494873047,-6.024223804473877,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,leaky_relu,adam,20
949,0.6519734263420105,0.6548250913619995,0.24110114574432373,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,leaky_relu,adam,20
950,0.6683252453804016,0.6592521667480469,0.22206765413284302,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,leaky_relu,adam,20
951,1.0940977334976196,0.8753114342689514,-0.2735327482223511,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,leaky_relu,adam,20
952,1.292578935623169,0.9460176229476929,-0.5045653581619263,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,leaky_relu,adam,20
953,6.054276466369629,2.317138195037842,-6.047194004058838,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,leaky_relu,adam,20
954,5.092986106872559,2.1144344806671143,-4.928249359130859,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,leaky_relu,adam,20
955,0.7753996849060059,0.734681248664856,0.09743273258209229,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,leaky_relu,sgd,20
956,0.6874302625656128,0.6310431361198425,0.1998293399810791,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,leaky_relu,sgd,20
957,0.7954425811767578,0.6823673248291016,0.07410269975662231,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,leaky_relu,sgd,20
958,0.7057909369468689,0.6983759999275208,0.17845749855041504,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,leaky_relu,sgd,20
959,0.4903014600276947,0.6071475148200989,0.42928779125213623,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,leaky_relu,sgd,20
960,0.8480075001716614,0.7402487993240356,0.012917041778564453,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,leaky_relu,sgd,20
961,0.606765866279602,0.6643665432929993,0.29372286796569824,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,leaky_relu,sgd,20
962,0.5933631062507629,0.6617345809936523,0.309323787689209,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,leaky_relu,sgd,20
963,0.6108907461166382,0.6038309931755066,0.288921594619751,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,leaky_relu,sgd,20
964,0.7688888907432556,0.721101701259613,0.10501128435134888,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,leaky_relu,sgd,20
965,0.7541695237159729,0.7480550408363342,0.12214463949203491,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,leaky_relu,sgd,20
966,0.485598087310791,0.6295379996299744,0.43476253747940063,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,leaky_relu,sgd,20
967,0.5916590094566345,0.6776140928268433,0.3113073706626892,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,leaky_relu,sgd,20
968,0.732022762298584,0.6896384954452515,0.1479235291481018,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,leaky_relu,sgd,20
969,0.5439128279685974,0.5856164693832397,0.3668839931488037,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,leaky_relu,sgd,20
970,0.5965012311935425,0.6472460627555847,0.30567097663879395,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,leaky_relu,sgd,20
971,0.7435154318809509,0.7103039622306824,0.13454604148864746,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,leaky_relu,sgd,20
972,0.5305984616279602,0.6407094597816467,0.38238197565078735,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,leaky_relu,sgd,20
973,0.643742024898529,0.6748141646385193,0.2506825923919678,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,leaky_relu,adamw,20
974,0.6411632895469666,0.6470713019371033,0.25368422269821167,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,leaky_relu,adamw,20
975,6.665562629699707,2.450488328933716,-6.758732795715332,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,leaky_relu,adamw,20
976,4.034753799438477,1.8647984266281128,-3.6964640617370605,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,leaky_relu,adamw,20
977,7.158480644226074,2.564847707748413,-7.332489967346191,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,leaky_relu,adamw,20
978,5.7970075607299805,2.249929666519165,-5.747732162475586,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,leaky_relu,adamw,20
979,0.6227299571037292,0.6647790670394897,0.275140643119812,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,leaky_relu,adamw,20
980,0.7097982168197632,0.6649753451347351,0.1737930178642273,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,leaky_relu,adamw,20
981,0.5991938710212708,0.6252120137214661,0.3025367856025696,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,leaky_relu,adamw,20
982,2.398301601409912,1.3410568237304688,-1.7916293144226074,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,leaky_relu,adamw,20
983,7.7429962158203125,2.6553595066070557,-8.01286792755127,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,leaky_relu,adamw,20
984,5.826005458831787,2.278733015060425,-5.7814860343933105,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,leaky_relu,adamw,20
985,0.685545802116394,0.6556640267372131,0.20202291011810303,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,leaky_relu,adamw,20
986,0.9251797795295715,0.7908241152763367,-0.07691168785095215,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,leaky_relu,adamw,20
987,3.767249822616577,1.7615795135498047,-3.3850889205932617,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,leaky_relu,adamw,20
988,0.4854067265987396,0.5696215033531189,0.43498528003692627,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,leaky_relu,adamw,20
989,6.541853427886963,2.403158664703369,-6.614734649658203,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,leaky_relu,adamw,20
990,5.884061336517334,2.283411979675293,-5.849063396453857,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,leaky_relu,adamw,20
991,0.6364270448684692,0.7173307538032532,0.2591972351074219,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,leaky_relu,rmsprop,20
992,1.049972653388977,0.9144503474235535,-0.22217094898223877,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,leaky_relu,rmsprop,20
993,0.5614755749702454,0.6208928227424622,0.3464409112930298,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,leaky_relu,rmsprop,20
994,0.669581413269043,0.6536999344825745,0.22060543298721313,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,leaky_relu,rmsprop,20
995,0.5442700386047363,0.6256218552589417,0.36646825075149536,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,leaky_relu,rmsprop,20
996,0.6525801420211792,0.7061395645141602,0.24039500951766968,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,leaky_relu,rmsprop,20
997,0.47800153493881226,0.6080646514892578,0.4436049461364746,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,leaky_relu,rmsprop,20
998,0.5766342282295227,0.6594762802124023,0.32879626750946045,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,leaky_relu,rmsprop,20
999,0.6498899459838867,0.6656458973884583,0.2435263991355896,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,leaky_relu,rmsprop,20
1000,0.6871528029441833,0.653387725353241,0.20015233755111694,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,leaky_relu,rmsprop,20
1001,0.6587694883346558,0.6633027195930481,0.2331905961036682,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,leaky_relu,rmsprop,20
1002,0.4567927420139313,0.5850803256034851,0.4682920575141907,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,leaky_relu,rmsprop,20
1003,0.734061598777771,0.6675100326538086,0.14555037021636963,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,leaky_relu,rmsprop,20
1004,0.643968403339386,0.6928240656852722,0.25041908025741577,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,leaky_relu,rmsprop,20
1005,0.4991084635257721,0.5887855887413025,0.4190364480018616,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,leaky_relu,rmsprop,20
1006,0.6952893137931824,0.6825444102287292,0.1906813383102417,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,leaky_relu,rmsprop,20
1007,0.7161849141120911,0.6645756959915161,0.16635888814926147,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,leaky_relu,rmsprop,20
1008,0.5707786679267883,0.6242073178291321,0.33561211824417114,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,leaky_relu,rmsprop,20
1009,0.9230009913444519,0.8485898375511169,-0.07437562942504883,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,tanh,adam,20
1010,0.9002519249916077,0.7874422669410706,-0.04789566993713379,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,tanh,adam,20
1011,3.0576939582824707,1.5372568368911743,-2.559164047241211,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,tanh,adam,20
1012,1.9204046726226807,1.2017654180526733,-1.235356092453003,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,tanh,adam,20
1013,4.068264961242676,1.8982585668563843,-3.735471248626709,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,tanh,adam,20
1014,3.6226296424865723,1.7618895769119263,-3.2167506217956543,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,tanh,adam,20
1015,0.5522333383560181,0.6650840044021606,0.35719889402389526,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,tanh,adam,20
1016,0.8344256281852722,0.8005390763282776,0.02872633934020996,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,tanh,adam,20
1017,2.4041483402252197,1.3379796743392944,-1.7984352111816406,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,tanh,adam,20
1018,4.651671886444092,2.0407655239105225,-4.414558410644531,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,tanh,adam,20
1019,5.3296613693237305,2.212677001953125,-5.203739643096924,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,tanh,adam,20
1020,6.156251430511475,2.3989694118499756,-6.165893077850342,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,tanh,adam,20
1021,1.0497418642044067,0.8274242281913757,-0.2219022512435913,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,tanh,adam,20
1022,0.39562296867370605,0.5460259318351746,0.5394937992095947,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,tanh,adam,20
1023,3.2019901275634766,1.6386353969573975,-2.7271249294281006,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,tanh,adam,20
1024,1.9183130264282227,1.147814393043518,-1.2329213619232178,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,tanh,adam,20
1025,4.294269561767578,1.9570891857147217,-3.9985413551330566,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,tanh,adam,20
1026,4.5642571449279785,1.9905251264572144,-4.312807083129883,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,tanh,adam,20
1027,0.986737847328186,0.8379286527633667,-0.14856553077697754,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,tanh,sgd,20
1028,0.989664614200592,0.8721030950546265,-0.15197229385375977,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,tanh,sgd,20
1029,0.8710487484931946,0.7914002537727356,-0.013903021812438965,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,tanh,sgd,20
1030,0.7722707986831665,0.7617514729499817,0.1010746955871582,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,1e-05,250,tanh,sgd,20
1031,0.836090087890625,0.7105309367179871,0.02678889036178589,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,0.0001,250,tanh,sgd,20
1032,0.7234821915626526,0.7405838966369629,0.15786480903625488,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0001,1e-05,250,tanh,sgd,20
1033,1.3672491312026978,1.0031036138534546,-0.5914815664291382,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,0.0001,250,tanh,sgd,20
1034,0.7333487868309021,0.7268509268760681,0.14638006687164307,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.001,1e-05,250,tanh,sgd,20
1035,1.0675134658813477,0.8805415034294128,-0.24258852005004883,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,0.0001,250,tanh,sgd,20
1036,0.867669403553009,0.7859793901443481,-0.009969472885131836,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0005,1e-05,250,tanh,sgd,20
1037,0.7445777058601379,0.7255373001098633,0.13330960273742676,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,0.0001,250,tanh,sgd,20
1038,0.8167704939842224,0.7672451138496399,0.04927700757980347,"[32, 16, 8]","[48, 24, 16, 8]",0.2,0.0001,1e-05,250,tanh,sgd,20
1039,0.6407924294471741,0.663979709148407,0.25411587953567505,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,0.0001,250,tanh,sgd,20
1040,0.7473359704017639,0.7600691914558411,0.13009893894195557,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.001,1e-05,250,tanh,sgd,20
1041,0.694407045841217,0.7213714718818665,0.19170832633972168,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,0.0001,250,tanh,sgd,20
1042,1.0743227005004883,0.8469482660293579,-0.25051450729370117,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0005,1e-05,250,tanh,sgd,20
1043,0.7246798276901245,0.7410867810249329,0.15647077560424805,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,0.0001,250,tanh,sgd,20
1044,0.6137323379516602,0.6377143859863281,0.2856139540672302,"[32, 16, 8]","[48, 24, 16, 8]",0.3,0.0001,1e-05,250,tanh,sgd,20
1045,1.0773175954818726,0.8839682936668396,-0.25400054454803467,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,0.0001,250,tanh,adamw,20
1046,0.836690366268158,0.752569317817688,0.02609020471572876,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.001,1e-05,250,tanh,adamw,20
1047,1.2467386722564697,0.9261082410812378,-0.45120716094970703,"[32, 16, 8]","[48, 24, 16, 8]",0.1,0.0005,0.0001,250,tanh,adamw,20
